loan_amnt,int_rate,issue_d,loan_status
1600.0,19.16,2009-06-01,1.0
13000.0,9.63,2009-06-01,1.0
10000.0,12.53,2009-06-01,0.0
6500.0,10.95,2009-06-01,1.0
5000.0,19.16,2009-06-01,0.0
21000.0,16.95,2009-06-01,0.0
13800.0,13.47,2009-06-01,0.0
5000.0,7.68,2009-06-01,1.0
6000.0,8.0,2009-06-01,1.0
15000.0,11.26,2009-06-01,1.0
8500.0,11.58,2009-06-01,1.0
5000.0,12.21,2009-06-01,1.0
20000.0,15.68,2009-06-01,1.0
12000.0,11.58,2009-06-01,1.0
14900.0,9.63,2009-06-01,1.0
16000.0,12.84,2009-06-01,1.0
10000.0,9.63,2009-06-01,0.0
12000.0,9.32,2009-06-01,1.0
6000.0,14.74,2009-06-01,0.0
8000.0,12.53,2009-06-01,1.0
4800.0,13.79,2009-06-01,1.0
20000.0,11.58,2009-06-01,0.0
2800.0,9.32,2009-06-01,1.0
2500.0,18.21,2009-06-01,1.0
15000.0,12.53,2009-06-01,1.0
12000.0,11.26,2009-06-01,0.0
25000.0,11.58,2009-06-01,1.0
15000.0,11.89,2009-06-01,1.0
9200.0,12.84,2009-06-01,0.0
4000.0,10.95,2009-06-01,1.0
20000.0,11.89,2009-06-01,0.0
20000.0,12.21,2009-06-01,0.0
8000.0,12.21,2009-06-01,1.0
3000.0,13.47,2009-06-01,1.0
6500.0,11.89,2009-06-01,1.0
6000.0,7.68,2009-06-01,1.0
10000.0,9.32,2009-06-01,1.0
1000.0,9.32,2009-06-01,1.0
3200.0,9.63,2009-06-01,1.0
12250.0,15.05,2009-06-01,1.0
12000.0,10.95,2009-06-01,1.0
2150.0,13.47,2009-06-01,1.0
12000.0,14.11,2009-06-01,0.0
7000.0,7.68,2009-06-01,0.0
8000.0,12.53,2009-06-01,0.0
6000.0,14.74,2009-06-01,1.0
4800.0,14.11,2009-06-01,1.0
12000.0,9.32,2009-06-01,0.0
9600.0,12.21,2009-06-01,1.0
10000.0,13.16,2009-06-01,1.0
17000.0,10.95,2009-06-01,1.0
18000.0,11.58,2009-06-01,1.0
10000.0,12.84,2009-06-01,1.0
4200.0,11.89,2009-06-01,1.0
2500.0,13.16,2009-06-01,0.0
12000.0,9.63,2009-06-01,0.0
15000.0,11.58,2009-06-01,1.0
9250.0,9.63,2009-06-01,0.0
5600.0,13.79,2009-06-01,0.0
8000.0,14.42,2009-06-01,0.0
15000.0,13.47,2009-06-01,0.0
20000.0,12.21,2009-06-01,1.0
4400.0,11.89,2009-06-01,0.0
12000.0,11.58,2009-06-01,1.0
7000.0,9.63,2009-06-01,1.0
7000.0,13.79,2009-06-01,0.0
18500.0,13.16,2009-06-01,0.0
4000.0,10.95,2009-06-01,1.0
6200.0,13.79,2009-06-01,1.0
12500.0,9.63,2009-06-01,1.0
1800.0,12.53,2009-06-01,1.0
10000.0,9.32,2009-06-01,1.0
18000.0,10.95,2009-06-01,0.0
3000.0,13.47,2009-07-01,1.0
5000.0,16.32,2009-07-01,1.0
6000.0,9.32,2009-07-01,1.0
5000.0,12.53,2009-07-01,1.0
10000.0,10.95,2009-07-01,1.0
5000.0,11.58,2009-07-01,1.0
11000.0,13.16,2009-07-01,1.0
15000.0,13.47,2009-07-01,1.0
20000.0,13.79,2009-07-01,0.0
10000.0,13.16,2009-07-01,0.0
6000.0,16.95,2009-07-01,1.0
3000.0,7.68,2009-07-01,1.0
16000.0,14.11,2009-07-01,1.0
14000.0,13.79,2009-07-01,0.0
16750.0,20.11,2009-07-01,0.0
18000.0,11.58,2009-07-01,0.0
5000.0,10.95,2009-07-01,0.0
20000.0,13.79,2009-07-01,1.0
10000.0,9.32,2009-07-01,1.0
6000.0,8.0,2009-07-01,1.0
2500.0,15.05,2009-07-01,1.0
3000.0,9.32,2009-07-01,1.0
12000.0,16.0,2009-07-01,1.0
9000.0,15.05,2009-07-01,1.0
6000.0,8.0,2009-07-01,1.0
3500.0,9.63,2009-07-01,1.0
15000.0,12.21,2009-07-01,0.0
18000.0,12.53,2009-07-01,1.0
25000.0,11.58,2009-07-01,1.0
8400.0,12.53,2009-07-01,1.0
14000.0,9.63,2009-07-01,1.0
1500.0,12.84,2009-07-01,1.0
18000.0,13.16,2009-07-01,1.0
25000.0,18.84,2009-07-01,1.0
10000.0,12.21,2009-07-01,1.0
5000.0,16.95,2009-07-01,0.0
6200.0,13.79,2009-07-01,1.0
3000.0,11.26,2009-07-01,1.0
5000.0,8.0,2009-07-01,1.0
10000.0,12.21,2009-07-01,1.0
12000.0,11.26,2009-07-01,1.0
9000.0,9.63,2009-07-01,0.0
6400.0,8.0,2009-07-01,1.0
15000.0,13.47,2009-07-01,1.0
4000.0,7.68,2009-07-01,1.0
17000.0,13.47,2009-07-01,1.0
8000.0,14.11,2009-07-01,1.0
6800.0,12.53,2009-07-01,0.0
4400.0,13.16,2009-07-01,0.0
16750.0,20.11,2009-07-01,0.0
4000.0,12.21,2009-07-01,0.0
10800.0,9.63,2009-07-01,0.0
8500.0,12.21,2009-07-01,1.0
3500.0,7.37,2009-07-01,1.0
9000.0,12.21,2009-07-01,1.0
4000.0,13.79,2009-07-01,0.0
4000.0,12.53,2009-07-01,0.0
8000.0,14.42,2009-07-01,1.0
14000.0,9.63,2009-07-01,1.0
20000.0,12.21,2009-07-01,1.0
13650.0,13.47,2009-07-01,1.0
3000.0,10.95,2009-07-01,0.0
10000.0,15.05,2009-07-01,0.0
20000.0,11.58,2009-07-01,1.0
10000.0,9.32,2009-07-01,1.0
12000.0,11.58,2009-07-01,0.0
16000.0,10.95,2009-07-01,0.0
7000.0,12.53,2009-07-01,1.0
15000.0,11.26,2009-07-01,0.0
18000.0,11.58,2009-07-01,0.0
12000.0,9.63,2009-07-01,0.0
4000.0,9.32,2009-07-01,1.0
15000.0,14.74,2009-07-01,1.0
12000.0,12.84,2009-07-01,0.0
20000.0,14.96,2009-08-01,1.0
9600.0,12.87,2009-08-01,1.0
15000.0,16.0,2009-08-01,1.0
14000.0,16.0,2009-08-01,1.0
9500.0,16.35,2009-08-01,1.0
10000.0,16.0,2009-08-01,1.0
15000.0,16.32,2009-08-01,1.0
10000.0,8.59,2009-08-01,1.0
4000.0,8.94,2009-08-01,0.0
10000.0,15.37,2009-08-01,1.0
2500.0,11.48,2009-08-01,1.0
10000.0,12.21,2009-08-01,0.0
7750.0,19.79,2009-08-01,0.0
9000.0,11.83,2009-08-01,1.0
3000.0,7.74,2009-08-01,1.0
7200.0,16.35,2009-08-01,1.0
21600.0,11.26,2009-08-01,0.0
12000.0,12.53,2009-08-01,1.0
15000.0,12.84,2009-08-01,0.0
7000.0,9.32,2009-08-01,1.0
10000.0,8.94,2009-08-01,1.0
6500.0,15.65,2009-08-01,0.0
5000.0,7.74,2009-08-01,1.0
5000.0,12.18,2009-08-01,1.0
12000.0,13.57,2009-08-01,1.0
12000.0,12.18,2009-08-01,1.0
12000.0,12.21,2009-08-01,1.0
15600.0,12.53,2009-08-01,0.0
4000.0,11.14,2009-08-01,0.0
15850.0,11.14,2009-08-01,0.0
12000.0,11.14,2009-08-01,1.0
7000.0,17.04,2009-08-01,0.0
6000.0,8.59,2009-08-01,1.0
8500.0,8.94,2009-08-01,1.0
20000.0,13.22,2009-08-01,0.0
7200.0,14.26,2009-08-01,1.0
9000.0,8.94,2009-08-01,1.0
7500.0,13.92,2009-08-01,0.0
7800.0,13.79,2009-08-01,0.0
11000.0,8.94,2009-08-01,1.0
2200.0,7.4,2009-08-01,1.0
2500.0,12.53,2009-08-01,1.0
19800.0,11.48,2009-08-01,1.0
20000.0,14.61,2009-08-01,1.0
14800.0,18.53,2009-08-01,0.0
20000.0,11.48,2009-08-01,1.0
6000.0,19.13,2009-08-01,1.0
2000.0,16.0,2009-08-01,1.0
10400.0,13.16,2009-08-01,1.0
12000.0,13.16,2009-08-01,0.0
9600.0,14.11,2009-08-01,1.0
20000.0,11.48,2009-08-01,1.0
20000.0,12.53,2009-08-01,0.0
2500.0,11.14,2009-08-01,1.0
12000.0,8.94,2009-08-01,1.0
12000.0,11.83,2009-08-01,1.0
5000.0,14.61,2009-08-01,0.0
9200.0,7.74,2009-08-01,1.0
20000.0,16.0,2009-08-01,1.0
15000.0,11.48,2009-08-01,1.0
8000.0,12.84,2009-08-01,0.0
15000.0,12.18,2009-08-01,0.0
20000.0,17.04,2009-08-01,1.0
14000.0,8.59,2009-08-01,1.0
10250.0,11.48,2009-08-01,0.0
12800.0,11.83,2009-08-01,1.0
5000.0,13.22,2009-08-01,1.0
13200.0,12.53,2009-08-01,1.0
20000.0,11.83,2009-08-01,1.0
3000.0,13.22,2009-08-01,1.0
11750.0,15.31,2009-08-01,1.0
20000.0,13.22,2009-08-01,1.0
6000.0,13.79,2009-08-01,1.0
20000.0,12.53,2009-08-01,1.0
5000.0,13.57,2009-08-01,1.0
9000.0,8.59,2009-08-01,1.0
25000.0,14.11,2009-08-01,0.0
7000.0,12.87,2009-08-01,1.0
12000.0,12.53,2009-08-01,0.0
14000.0,14.26,2009-08-01,0.0
10000.0,16.95,2009-08-01,1.0
6500.0,15.31,2009-08-01,1.0
3200.0,11.83,2009-08-01,1.0
3500.0,12.53,2009-09-01,1.0
16000.0,11.14,2009-09-01,1.0
20000.0,11.83,2009-09-01,1.0
8000.0,15.31,2009-09-01,1.0
6000.0,11.48,2009-09-01,0.0
16000.0,16.35,2009-09-01,1.0
15000.0,18.43,2009-09-01,1.0
5000.0,14.26,2009-09-01,1.0
10000.0,12.18,2009-09-01,1.0
8200.0,17.04,2009-09-01,1.0
20000.0,14.26,2009-09-01,0.0
5000.0,8.94,2009-09-01,1.0
12000.0,16.0,2009-09-01,0.0
1500.0,14.61,2009-09-01,1.0
9000.0,11.48,2009-09-01,1.0
15850.0,15.65,2009-09-01,0.0
7000.0,7.4,2009-09-01,1.0
8000.0,14.96,2009-09-01,0.0
2375.0,11.83,2009-09-01,1.0
6000.0,14.96,2009-09-01,0.0
5000.0,16.35,2009-09-01,0.0
20000.0,14.26,2009-09-01,0.0
9600.0,8.94,2009-09-01,0.0
4800.0,8.59,2009-09-01,1.0
20000.0,14.61,2009-09-01,1.0
9500.0,12.53,2009-09-01,1.0
12300.0,14.96,2009-09-01,1.0
8400.0,12.18,2009-09-01,1.0
14400.0,12.53,2009-09-01,1.0
9000.0,15.65,2009-09-01,0.0
16100.0,11.83,2009-09-01,1.0
5000.0,7.74,2009-09-01,1.0
17000.0,12.18,2009-09-01,0.0
20000.0,13.92,2009-09-01,1.0
15000.0,11.14,2009-09-01,1.0
9925.0,11.48,2009-09-01,1.0
11700.0,13.57,2009-09-01,1.0
15000.0,13.57,2009-09-01,1.0
5000.0,20.17,2009-09-01,0.0
15000.0,11.48,2009-09-01,0.0
7500.0,13.57,2009-09-01,1.0
20000.0,13.22,2009-09-01,0.0
13000.0,12.87,2009-09-01,1.0
18000.0,8.94,2009-09-01,0.0
3500.0,11.83,2009-09-01,1.0
6000.0,14.96,2009-09-01,1.0
16000.0,8.94,2009-09-01,1.0
5000.0,7.74,2009-09-01,1.0
9000.0,15.31,2009-09-01,0.0
15000.0,16.0,2009-09-01,1.0
20000.0,17.04,2009-09-01,0.0
17000.0,11.48,2009-09-01,1.0
8000.0,11.14,2009-09-01,1.0
2000.0,13.22,2009-09-01,1.0
8000.0,18.43,2009-09-01,0.0
9000.0,12.18,2009-09-01,0.0
13475.0,8.94,2009-09-01,1.0
6000.0,8.94,2009-09-01,0.0
10000.0,11.83,2009-09-01,0.0
20000.0,16.35,2009-09-01,1.0
6000.0,14.61,2009-09-01,0.0
7550.0,13.22,2009-09-01,0.0
9000.0,14.26,2009-09-01,1.0
2800.0,12.18,2009-09-01,0.0
9000.0,15.31,2009-09-01,1.0
15000.0,12.18,2009-09-01,1.0
20000.0,12.18,2009-09-01,1.0
12700.0,8.94,2009-09-01,1.0
10000.0,8.59,2009-09-01,1.0
1400.0,14.26,2009-09-01,1.0
4500.0,12.53,2009-09-01,0.0
4200.0,11.48,2009-09-01,1.0
15250.0,12.53,2009-09-01,0.0
4200.0,14.26,2009-09-01,0.0
6700.0,11.83,2009-09-01,1.0
14575.0,8.59,2009-09-01,1.0
14000.0,8.94,2009-09-01,1.0
13000.0,11.14,2009-09-01,1.0
9000.0,8.94,2009-09-01,1.0
20000.0,17.74,2009-09-01,0.0
20000.0,16.7,2009-09-01,0.0
4000.0,8.59,2009-09-01,1.0
16000.0,8.94,2009-09-01,1.0
14000.0,11.48,2009-09-01,0.0
10000.0,8.94,2009-09-01,1.0
10000.0,13.22,2009-09-01,1.0
6000.0,13.92,2009-09-01,1.0
2100.0,11.48,2009-09-01,1.0
20000.0,17.39,2009-09-01,0.0
11200.0,13.92,2009-09-01,0.0
6000.0,7.74,2009-09-01,1.0
3200.0,7.74,2009-09-01,1.0
5000.0,12.87,2009-09-01,1.0
2200.0,11.48,2009-09-01,1.0
11000.0,11.14,2009-09-01,1.0
12875.0,12.53,2009-09-01,0.0
5000.0,11.83,2009-09-01,1.0
20000.0,16.7,2009-10-01,1.0
2800.0,16.0,2009-10-01,0.0
14400.0,11.83,2009-10-01,1.0
7500.0,12.18,2009-10-01,1.0
10000.0,15.31,2009-10-01,1.0
16000.0,12.87,2009-10-01,1.0
3000.0,7.4,2009-10-01,1.0
10000.0,12.87,2009-10-01,1.0
24250.0,16.0,2009-10-01,0.0
10000.0,12.53,2009-10-01,0.0
19200.0,12.87,2009-10-01,0.0
20000.0,11.14,2009-10-01,0.0
19000.0,16.35,2009-10-01,1.0
9250.0,7.74,2009-10-01,0.0
5500.0,13.57,2009-10-01,1.0
6000.0,16.35,2009-10-01,0.0
12500.0,12.87,2009-10-01,0.0
20000.0,13.92,2009-10-01,0.0
3600.0,12.53,2009-10-01,0.0
21000.0,13.22,2009-10-01,1.0
5000.0,14.26,2009-10-01,0.0
12000.0,16.0,2009-10-01,0.0
13050.0,11.48,2009-10-01,1.0
24250.0,16.7,2009-10-01,1.0
20000.0,13.57,2009-10-01,1.0
24000.0,15.31,2009-10-01,0.0
10000.0,13.22,2009-10-01,0.0
25000.0,15.31,2009-10-01,1.0
2500.0,11.14,2009-10-01,0.0
19900.0,11.83,2009-10-01,0.0
15000.0,11.48,2009-10-01,1.0
7000.0,12.53,2009-10-01,1.0
4900.0,12.87,2009-10-01,1.0
4900.0,8.94,2009-10-01,1.0
10200.0,13.92,2009-10-01,1.0
10000.0,11.83,2009-10-01,1.0
3000.0,7.74,2009-10-01,1.0
25000.0,18.09,2009-10-01,0.0
12000.0,11.48,2009-10-01,0.0
2500.0,17.04,2009-10-01,1.0
8000.0,13.92,2009-10-01,1.0
20000.0,12.53,2009-10-01,1.0
9000.0,8.94,2009-10-01,1.0
5000.0,19.47,2009-10-01,0.0
8000.0,13.92,2009-10-01,1.0
2100.0,7.4,2009-10-01,1.0
6000.0,7.4,2009-10-01,1.0
18000.0,17.39,2009-10-01,0.0
3000.0,11.48,2009-10-01,0.0
25000.0,14.61,2009-10-01,0.0
25000.0,11.83,2009-10-01,1.0
4000.0,8.59,2009-10-01,1.0
18000.0,15.65,2009-10-01,1.0
25000.0,12.18,2009-10-01,0.0
8000.0,14.26,2009-10-01,0.0
7000.0,12.53,2009-10-01,1.0
8150.0,12.87,2009-10-01,1.0
12000.0,14.26,2009-10-01,1.0
10000.0,11.83,2009-10-01,1.0
3000.0,11.83,2009-10-01,1.0
6000.0,14.96,2009-10-01,1.0
20000.0,12.18,2009-10-01,1.0
7000.0,8.94,2009-10-01,0.0
14000.0,15.65,2009-10-01,1.0
15350.0,12.18,2009-10-01,0.0
24000.0,11.83,2009-10-01,0.0
6500.0,8.94,2009-10-01,1.0
3500.0,8.59,2009-10-01,1.0
4000.0,11.14,2009-10-01,1.0
15250.0,13.22,2009-10-01,0.0
5000.0,7.74,2009-10-01,1.0
9000.0,8.94,2009-10-01,0.0
7500.0,15.31,2009-10-01,0.0
12000.0,16.0,2009-10-01,1.0
5000.0,15.31,2009-10-01,0.0
19000.0,16.7,2009-10-01,0.0
13500.0,12.87,2009-10-01,1.0
15000.0,11.14,2009-10-01,1.0
15000.0,13.92,2009-10-01,1.0
5000.0,7.74,2009-10-01,1.0
2400.0,14.26,2009-10-01,1.0
18000.0,8.94,2009-10-01,1.0
9600.0,13.22,2009-10-01,1.0
10000.0,12.53,2009-10-01,1.0
8400.0,18.43,2009-10-01,1.0
25000.0,16.35,2009-10-01,1.0
6000.0,13.57,2009-10-01,1.0
10000.0,8.94,2009-10-01,0.0
13475.0,14.26,2009-10-01,0.0
3100.0,7.05,2009-10-01,1.0
4500.0,7.4,2009-10-01,1.0
11000.0,12.53,2009-10-01,1.0
2725.0,12.18,2009-10-01,0.0
9000.0,11.48,2009-10-01,1.0
15000.0,11.83,2009-10-01,1.0
16750.0,14.26,2009-10-01,1.0
25000.0,15.31,2009-10-01,0.0
3600.0,8.59,2009-10-01,1.0
12000.0,11.83,2009-10-01,0.0
4200.0,14.61,2009-10-01,1.0
3000.0,7.4,2009-10-01,1.0
7000.0,13.22,2009-10-01,1.0
2800.0,15.31,2009-10-01,1.0
6000.0,14.61,2009-10-01,0.0
21600.0,13.92,2009-10-01,1.0
12000.0,12.87,2009-10-01,0.0
2000.0,8.94,2009-10-01,1.0
7000.0,19.13,2009-10-01,1.0
20000.0,11.83,2009-10-01,1.0
20000.0,11.83,2009-10-01,0.0
15000.0,12.53,2009-10-01,1.0
15000.0,11.83,2009-10-01,1.0
12875.0,15.31,2009-10-01,0.0
2500.0,13.92,2009-10-01,1.0
15000.0,14.26,2009-10-01,1.0
25000.0,12.53,2009-10-01,0.0
6000.0,13.92,2009-10-01,1.0
12000.0,16.0,2009-10-01,0.0
17500.0,13.57,2009-10-01,1.0
12000.0,14.26,2009-11-01,0.0
5000.0,17.39,2009-11-01,0.0
7000.0,14.26,2009-11-01,1.0
25000.0,12.87,2009-11-01,0.0
3000.0,7.05,2009-11-01,1.0
20000.0,15.31,2009-11-01,1.0
7000.0,14.96,2009-11-01,1.0
12000.0,12.18,2009-11-01,1.0
6400.0,12.87,2009-11-01,0.0
25000.0,13.57,2009-11-01,0.0
15000.0,11.83,2009-11-01,1.0
1000.0,8.59,2009-11-01,0.0
20000.0,15.65,2009-11-01,1.0
6500.0,13.22,2009-11-01,0.0
8000.0,12.53,2009-11-01,1.0
20000.0,16.0,2009-11-01,1.0
8000.0,15.31,2009-11-01,0.0
15000.0,15.31,2009-11-01,1.0
8000.0,13.92,2009-11-01,1.0
8000.0,12.18,2009-11-01,0.0
9000.0,13.57,2009-11-01,1.0
12000.0,13.57,2009-11-01,1.0
9600.0,11.48,2009-11-01,1.0
6000.0,11.83,2009-11-01,1.0
1200.0,7.4,2009-11-01,1.0
12000.0,12.87,2009-11-01,1.0
10000.0,7.74,2009-11-01,1.0
3000.0,7.05,2009-11-01,1.0
13500.0,14.96,2009-11-01,1.0
18500.0,12.18,2009-11-01,1.0
10000.0,8.94,2009-11-01,1.0
12000.0,14.26,2009-11-01,1.0
8950.0,13.22,2009-11-01,0.0
17000.0,17.74,2009-11-01,0.0
11500.0,15.31,2009-11-01,1.0
7500.0,12.18,2009-11-01,0.0
9000.0,7.74,2009-11-01,0.0
5000.0,14.96,2009-11-01,0.0
10500.0,11.48,2009-11-01,1.0
25000.0,15.65,2009-11-01,1.0
5000.0,12.87,2009-11-01,0.0
10000.0,15.31,2009-11-01,0.0
24000.0,12.53,2009-11-01,1.0
8000.0,13.92,2009-11-01,1.0
7500.0,13.22,2009-11-01,1.0
10000.0,12.18,2009-11-01,1.0
14100.0,14.26,2009-11-01,0.0
12000.0,12.87,2009-11-01,1.0
13000.0,8.94,2009-11-01,1.0
6000.0,8.94,2009-11-01,0.0
10000.0,11.48,2009-11-01,1.0
15000.0,14.26,2009-11-01,1.0
6000.0,8.59,2009-11-01,1.0
12000.0,8.94,2009-11-01,1.0
6000.0,11.48,2009-11-01,0.0
10000.0,12.53,2009-11-01,1.0
11000.0,14.61,2009-11-01,1.0
8000.0,14.26,2009-11-01,0.0
15000.0,13.57,2009-11-01,0.0
8000.0,13.22,2009-11-01,1.0
9000.0,7.74,2009-11-01,0.0
5000.0,11.14,2009-11-01,1.0
2100.0,17.04,2009-11-01,1.0
9250.0,8.59,2009-11-01,1.0
25000.0,11.48,2009-11-01,1.0
8000.0,14.61,2009-11-01,0.0
8000.0,11.83,2009-11-01,0.0
1500.0,8.94,2009-11-01,0.0
4500.0,7.74,2009-11-01,1.0
16000.0,12.18,2009-11-01,1.0
8000.0,12.87,2009-11-01,0.0
15000.0,14.96,2009-11-01,0.0
8400.0,13.57,2009-11-01,0.0
10000.0,14.26,2009-11-01,0.0
5000.0,12.18,2009-11-01,0.0
5000.0,11.83,2009-11-01,0.0
14000.0,14.26,2009-11-01,0.0
12000.0,11.83,2009-11-01,0.0
3400.0,7.4,2009-11-01,1.0
4000.0,11.14,2009-11-01,1.0
15000.0,12.18,2009-11-01,1.0
15000.0,15.65,2009-11-01,1.0
19750.0,21.21,2009-11-01,0.0
13000.0,15.31,2009-11-01,1.0
8400.0,14.61,2009-11-01,1.0
10000.0,8.94,2009-11-01,1.0
5000.0,8.94,2009-11-01,1.0
20000.0,11.48,2009-11-01,1.0
24250.0,16.0,2009-11-01,0.0
8400.0,13.92,2009-11-01,1.0
2500.0,13.22,2009-11-01,1.0
25000.0,14.96,2009-11-01,1.0
14800.0,15.31,2009-11-01,0.0
4000.0,7.74,2009-11-01,1.0
15000.0,12.53,2009-11-01,0.0
18250.0,14.26,2009-11-01,0.0
22000.0,17.74,2009-11-01,1.0
18250.0,16.7,2009-11-01,1.0
2500.0,13.22,2009-11-01,1.0
9000.0,13.92,2009-11-01,1.0
5000.0,7.4,2009-11-01,1.0
5000.0,7.74,2009-11-01,1.0
14400.0,11.14,2009-11-01,1.0
3000.0,13.92,2009-11-01,0.0
6000.0,14.96,2009-11-01,1.0
2000.0,14.26,2009-11-01,1.0
18000.0,14.61,2009-11-01,1.0
8000.0,14.96,2009-11-01,0.0
14000.0,11.48,2009-11-01,1.0
12500.0,13.57,2009-11-01,1.0
12000.0,12.87,2009-11-01,1.0
10000.0,13.57,2009-11-01,0.0
8800.0,8.59,2009-11-01,1.0
8000.0,14.61,2009-11-01,0.0
16000.0,12.18,2009-11-01,1.0
15600.0,16.35,2009-11-01,1.0
12000.0,12.53,2009-11-01,1.0
5000.0,8.94,2009-11-01,0.0
8000.0,11.83,2009-11-01,1.0
19975.0,13.92,2009-11-01,0.0
12000.0,14.26,2009-11-01,1.0
1000.0,8.94,2009-12-01,1.0
25000.0,16.0,2009-12-01,1.0
15000.0,17.74,2009-12-01,0.0
16000.0,7.05,2009-12-01,1.0
5000.0,11.48,2009-12-01,0.0
23000.0,12.18,2009-12-01,0.0
14400.0,16.0,2009-12-01,1.0
16000.0,19.47,2009-12-01,0.0
24000.0,13.92,2009-12-01,1.0
17600.0,13.57,2009-12-01,1.0
13000.0,13.57,2009-12-01,0.0
24000.0,11.83,2009-12-01,1.0
10000.0,13.22,2009-12-01,1.0
20000.0,16.0,2009-12-01,0.0
5000.0,13.22,2009-12-01,0.0
2500.0,13.57,2009-12-01,0.0
10000.0,8.94,2009-12-01,1.0
12000.0,8.94,2009-12-01,1.0
9600.0,8.94,2009-12-01,1.0
3000.0,11.83,2009-12-01,1.0
8500.0,13.92,2009-12-01,0.0
9600.0,15.31,2009-12-01,1.0
3500.0,8.59,2009-12-01,0.0
7500.0,8.59,2009-12-01,1.0
10000.0,7.74,2009-12-01,1.0
1500.0,13.92,2009-12-01,0.0
9600.0,8.94,2009-12-01,1.0
17500.0,12.53,2009-12-01,1.0
15000.0,11.14,2009-12-01,1.0
10000.0,8.59,2009-12-01,1.0
5000.0,12.53,2009-12-01,0.0
24250.0,12.18,2009-12-01,0.0
3500.0,8.94,2009-12-01,0.0
24250.0,12.53,2009-12-01,1.0
13000.0,13.57,2009-12-01,1.0
13000.0,8.59,2009-12-01,1.0
2800.0,12.87,2009-12-01,1.0
7000.0,12.18,2009-12-01,1.0
10000.0,7.74,2009-12-01,1.0
10000.0,12.87,2009-12-01,1.0
15000.0,16.7,2009-12-01,0.0
5000.0,11.83,2009-12-01,1.0
11000.0,12.53,2009-12-01,1.0
9000.0,12.87,2009-12-01,1.0
2500.0,14.61,2009-12-01,1.0
9000.0,8.94,2009-12-01,1.0
10000.0,12.87,2009-12-01,1.0
7000.0,14.96,2009-12-01,0.0
6000.0,7.74,2009-12-01,1.0
5000.0,16.0,2009-12-01,0.0
6000.0,11.48,2009-12-01,1.0
12000.0,11.14,2009-12-01,0.0
15000.0,12.87,2009-12-01,1.0
16000.0,11.14,2009-12-01,1.0
11200.0,14.26,2009-12-01,1.0
10000.0,8.59,2009-12-01,1.0
7500.0,11.83,2009-12-01,1.0
12600.0,11.83,2009-12-01,1.0
8000.0,14.96,2009-12-01,1.0
6000.0,11.48,2009-12-01,1.0
10000.0,11.48,2009-12-01,1.0
13000.0,14.26,2009-12-01,1.0
15000.0,11.48,2009-12-01,1.0
5000.0,11.14,2009-12-01,1.0
8000.0,17.74,2009-12-01,1.0
18000.0,12.18,2009-12-01,0.0
19500.0,15.31,2009-12-01,1.0
2300.0,7.4,2009-12-01,1.0
2500.0,11.14,2009-12-01,1.0
10000.0,13.22,2009-12-01,0.0
2500.0,20.86,2009-12-01,0.0
13000.0,13.57,2009-12-01,1.0
17925.0,14.26,2009-12-01,1.0
15800.0,11.14,2009-12-01,1.0
7900.0,8.59,2009-12-01,1.0
12250.0,15.31,2009-12-01,1.0
13750.0,13.22,2009-12-01,0.0
10000.0,11.14,2009-12-01,1.0
14000.0,13.57,2009-12-01,0.0
3500.0,13.57,2009-12-01,1.0
4900.0,13.22,2009-12-01,0.0
21600.0,21.21,2009-12-01,1.0
15000.0,12.87,2009-12-01,1.0
17500.0,12.53,2009-12-01,1.0
3000.0,13.57,2009-12-01,1.0
6000.0,8.94,2009-12-01,1.0
10000.0,13.57,2009-12-01,0.0
25000.0,14.96,2009-12-01,1.0
7000.0,13.92,2009-12-01,1.0
5000.0,7.74,2009-12-01,1.0
6000.0,11.83,2009-12-01,0.0
3000.0,11.83,2009-12-01,1.0
3000.0,11.83,2009-12-01,0.0
20000.0,16.35,2009-12-01,1.0
18000.0,13.22,2009-12-01,0.0
2500.0,12.18,2009-12-01,0.0
20400.0,17.74,2009-12-01,0.0
24250.0,12.18,2009-12-01,1.0
10000.0,11.48,2009-12-01,1.0
2500.0,13.57,2010-01-01,1.0
15000.0,9.88,2010-01-01,1.0
20000.0,12.53,2010-01-01,0.0
3500.0,11.83,2010-01-01,0.0
2550.0,11.36,2010-01-01,1.0
14000.0,16.0,2010-01-01,1.0
10000.0,11.48,2010-01-01,1.0
18000.0,11.48,2010-01-01,1.0
12000.0,8.94,2010-01-01,1.0
4000.0,7.74,2010-01-01,1.0
10000.0,8.94,2010-01-01,1.0
25000.0,12.18,2010-01-01,1.0
15000.0,9.88,2010-01-01,1.0
6000.0,7.74,2010-01-01,1.0
5000.0,13.48,2010-01-01,0.0
5000.0,7.14,2010-01-01,1.0
15000.0,14.26,2010-01-01,1.0
11100.0,12.87,2010-01-01,1.0
10000.0,16.45,2010-01-01,0.0
3000.0,8.59,2010-01-01,1.0
16000.0,12.18,2010-01-01,1.0
10000.0,7.74,2010-01-01,1.0
10000.0,14.61,2010-01-01,1.0
9000.0,12.87,2010-01-01,0.0
6000.0,13.22,2010-01-01,1.0
2000.0,19.13,2010-01-01,0.0
25000.0,15.65,2010-01-01,1.0
6000.0,7.51,2010-01-01,1.0
5000.0,12.87,2010-01-01,1.0
4175.0,7.74,2010-01-01,1.0
14400.0,12.87,2010-01-01,0.0
4000.0,12.18,2010-01-01,0.0
